Date,Participant,Session,initial,trial25,trial26,trial27,trial28,trial29,trial30,trial31,trial32,trial33,trial34,trial35,trial36,trial37,trial38,trial39,trial40,trial41,trial42,trial43,trial44,trial45,trial46,trial47,trial48,trial49,trial50,trial51,trial52,trial53,trial54,trial55,trial56,trial57,trial58,trial59,trial60,trial61,trial62,trial63,trial64,trial65,trial66,trial67,trial68,trial69,trial70,trial71,trial72,trial73,trial74,trial75,trial76,trial77,trial78,trial79,trial80,trial81,trial82,trial83,trial84,trial85,trial86,trial87,trial88,trial89,trial90,trial91,trial92,trial93,trial94,trial95,trial96,trial97,trial98,trial99,trial100,trial101,trial102,trial103,trial104,trial105,trial106,trial107,trial108,trial109,trial110,trial111,trial112,trial113,trial114,trial115,trial116,trial117,trial118,trial119,trial120,trial121,trial122,trial123,trial124,trial125,trial126,trial127,trial128,trial129,trial130,trial131,trial132,trial133,trial134,trial135,trial136,trial137,trial138,trial139,trial140,trial141,trial142,trial143,trial144,trial145,trial146,trial147,trial148,trial149,trial150,trial151,trial152,trial153,trial154,trial155,trial156,trial157,trial158,trial159,trial160,trial161,trial162,trial163,trial164,trial165,trial166,trial167,trial168,trial169,trial170,trial171,trial172,trial173,trial174,trial175,trial176,trial177,trial178,trial179,trial180,trial181,trial182,trial183,trial184,trial185,trial186,trial187,trial188,trial189,trial190,trial191,trial192,trial193,trial194,trial195,trial196,trial197,trial198,trial199,trial200,trial201,trial202,trial203,trial204,trial205,trial206,trial207,trial208,trial209,trial210,trial211,trial212,trial213,trial214,trial215,trial216
2020_Aug_10_1118,1,1,1.24,1.24,1.24,0.79,1.24,1.67,1.45,1.67,1.89,2,2.14,2.14,1.85,2.05,1.99,1.99,1.89,1.89,1.86,1.86,1.86,1.93,2.05,2.05,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020_Aug_10_1147,1,1,3.69,3.69,3.69,3.69,3.5,3.68,3.52,3.57,3.29,3.34,3.08,3.12,3.12,3.14,3.14,3.14,3.21,3.23,3.3,3.06,3.09,3.34,3.37,3.42,3,2.89,2.96,2.98,3.01,3.06,2.96,3,3.14,3.17,3.21,3.31,3.34,3.35,3.28,3.28,3.31,3.33,3.34,3.35,3.3,3.32,3.26,3.26,3.33,2.74,2.76,2.63,2.63,2.59,2.62,2.63,2.65,2.71,2.72,2.74,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020_Aug_11_1110,1,1,2.78,2.78,2.91,3.13,3.23,3.28,3.36,3.36,3.45,3.6,3.66,3.66,3.55,3.6,3.74,3.67,3.76,3.84,3.79,3.67,3.72,3.58,3.62,3.52,3.57,3.6,3.63,3.66,3.66,3.66,3.72,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020_Aug_11_1120,1,001,2.6,2.6,2.49,2.08,2.18,2.18,2.28,2.34,2.34,2.16,2.13,2.13,2.17,2.21,2.27,2.27,2.17,2.17,2.01,2.01,2.01,2.01,1.87,1.91,1.95
2020_Aug_11_1136,1,001,2.28,2.69,2.94,2.88,2.58,2.58,2.7,2.56,2.77,2.56,2.56,2.65,2.65,2.72,2.56,2.56,2.56,2.68,2.68,2.68,2.73,2.79,2.83,2.75,2.8,2.83,2.91,2.95,2.99,2.95,2.98,2.98,2.31,2.31,2.48,2.48,2.48,2.48,2.48,2.54,2.54,2.46,2.4,2.4,2.04,2.08,2.1,2.12,2.12,2.22,2.13,2.15,2.19,2.26,2.3,2.26,2.28,2.06,2.08,2.13,2.19,2.08,2.09,2.12,2.13,2.18,2.19,2.19,2.17,2.23,2.24,2.24,2.21,2.25,2.19,2.22,2.24,2.21,2.25,2.25,2.28,2.31,2.34,2.37,2.38,2.41,2.43,2.47,2.49,2.41,2.44,2.46,2.46,2.51,2.55,2.5,2.53,2.54,2.56,2.52,2.53,2.56,2.58,2.58,2.59,2.62,2.64,2.66,2.67,2.62,2.64,2.61,2.57,2.55,2.57,2.59,2.6,2.62,2.64,2.62,2.64,2.65,2.65,2.66,2.62,2.64,2.64,2.61,2.63,2.64,2.67,2.64,2.62,2.6,2.61
2020_Aug_11_1153,2,001,2.06,2.16,2.16,2.16,2.16,2.29,2.29,2.36,2.42,2.42,2.42,2.33,2.33,2.37,2.4,2.57,2.57,2.57,2.57,2.67,2.73,2.87,2.87,2.87,2.87
2020_Aug_11_1521,1,001,3.56,3.46,3.54,3.54,3.54,3.54,3.46,3.1,3.1,3.1,3.1,3.35,3.49,3.49,3.58,3.58,3.33,3.33,3.26,3.3,3.25,3.25,3.33,3.39,3.39
2020_Aug_13_1531,1,001,4.31,4.38,4.38,4.11,3.9,4.01,4.01,4.06,4.24,4.11,4.11,4.14,4.2,4.11,4.05,3.93,3.86,3.86,3.66,3.66,3.7,3.77,3.8,3.75,3.78
2020_Aug_19_1522,1,001,3.71,3.87,3.97,4.03,3.79,3.69,3.69,3.59,3.59,3.78,3.84,3.87,3.87,3.94,3.94,3.95,4.0,3.95,3.97,4.0,4.0,4.09,4.22,4.24,4.16
2020_Aug_20_1934,1,001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020_Dec_11_1730,123,001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020_Dec_11_1829,12,001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
